created_at,text,tidy_tweet,Abstract,
9/22/2019 10:07,b'Samsung Galaxy S6 and Iphone 6S both launched in 2015. 6S just got the ios 13 upgrade. Does anyone know when was th\xe2\x80\xa6 https://t.co/581srBs8o1',Samsung Galaxy Iphone both launched just upgrade Does anyone know when,Products,
9/22/2019 10:07,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Monitor LED 24"" Full HD Samsung Curvo LC24F390 Preto - R$ 489,99  #Samsung #led #informatica https://t.co/QFFQBnITnd'",#promo #oferta Monitor Full Samsung Curvo Preto #Samsung #led #informatica,News,
9/22/2019 9:59,b'#Samsung launches high-capacity smartphone RAM built for #5G and #AI https://t.co/X6g7WzpQEr #tech #feedly',#Samsung launches high capacity smartphone built,Products,
9/22/2019 9:53,b'We Come To You\n#phonerepair #iphone #samsung #huawei #ipad #datarecovery #smashed #screenrepair #watford #harrow\xe2\x80\xa6 https://t.co/yQ4YrVg8VK',Come n#phonerepair #iphone #samsung #huawei #ipad #datarecovery #smashed #screenrepair #watford #harrow,CustomerService,
9/22/2019 9:52,"b'Samsung Galaxy M30S bangla full specification review before Unboxing |Specs, camera, Price &amp; Opinion\xe2\x80\xa6 https://t.co/nemvJkJAh5'",Samsung Galaxy bangla full specification review before Unboxing Specs camera Price Opinion,Price,
9/22/2019 9:46,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/2L4xRahj0T',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/22/2019 8:30,b'Samsung Galaxy Fold failed in most of the durability tests.\nhttps://t.co/kbVy3UiTw2\n.\n.\n.\n#PhoneBatao #News #Leaks\xe2\x80\xa6 https://t.co/iOryU321vC',Samsung Galaxy Fold failed most durability tests nhttps kbVy UiTw n#PhoneBatao #News #Leaks,News,
9/22/2019 8:07,"b'Best deal on #TheBigBillionDays sale on #flipkart if you are brand lover, camera lover, one hand experience lover,\xe2\x80\xa6 https://t.co/RdC5m5LyxB'",Best deal #TheBigBillionDays sale #flipkart brand lover camera lover hand experience lover,Price,
9/22/2019 7:07,b'Samsung M30s with 6.4 inch Super Amoled Display and 6000 mah battery launched at Rs. 13999\n\nhttps://t.co/W7oXSrJZs5\n\n#samsungm30s \n#Samsung',Samsung with inch Super Amoled Display battery launched nhttps oXSrJZs n#samsungm n#Samsung,News,
9/22/2019 5:54,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/dOE1kMMwKJ',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/22/2019 5:49,b'Samsung to launch the Galaxy A70s in India with a 64MP camera\n\n#samsung #iphone #plus #s #oppo #apple #xiaomi #vivo\xe2\x80\xa6 https://t.co/MdsTlV9nII',Samsung launch Galaxy India with camera n#samsung #iphone #plus #oppo #apple #xiaomi #vivo,News,
9/22/2019 5:30,"b'Dear apple,are really serious?again? Everytime you launch a new phone you must destroy all the old ones? Once i upd\xe2\x80\xa6 https://t.co/HTUjkhIzkI'",Dear apple really serious again Everytime launch phone must destroy ones Once,News,
9/22/2019 5:05,b'Going to be using the #Samsung #galaxybuds for the first time today too. First impressions are good.',Going using #Samsung #galaxybuds first time today First impressions good,Recommendation,
9/22/2019 4:33,"b""Most Popular \xf0\x9f\x93\xb1 Smartphone OEM's 2015 - 2019 \xf0\x9f\x97\x93\xef\xb8\x8f\n#Samsung FTW!! \xf0\x9f\x93\x88\xf0\x9f\xa4\xa9 by @CanalArco #TechNews https://t.co/qng7Gpl0se""",Most Popular Smartphone n#Samsung #TechNews,News,
9/22/2019 4:30,"b'iPhone 11 Pro vs. Samsung Galaxy: Battle of the $1,000 phones\n#innovation #tech #news #today #life #business #love\xe2\x80\xa6 https://t.co/ak1gQMK5Og'",iPhone Samsung Galaxy Battle phones n#innovation #tech #news #today #life #business #love,News,
9/22/2019 4:15,"b'Samsung Galaxy M30 (Gradation Black, 4+64 GB)\n*SAVE RS.2500/- \n*FREE DELIVERY *NO COST EMI , **PAY ON DELIVERY\n*EMI\xe2\x80\xa6 https://t.co/t8gQJztIGU'",Samsung Galaxy Gradation Black SAVE FREE DELIVERY COST DELIVERY,Price,
9/22/2019 3:27,b'#Samsung recently decided to promote the fact that the Note 10 has Google apps and services and the recently releas\xe2\x80\xa6 https://t.co/ePiLxi9Jej',#Samsung recently decided promote fact that Note Google apps services recently releas,CustomerService,
9/22/2019 2:44,b'#Samsung S10 plus available \n#New\n#inbox Now to Get your best offer https://t.co/60wUDUajjh',#Samsung plus available n#New n#inbox your best offer,Price,
9/22/2019 2:30,b'#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone\xe2\x80\xa6 https://t.co/LZjhsvufBW',#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone,News,
9/22/2019 2:00,"b""Do you want to know the most important features of the new Samsung Galaxy Note 10+?\n\n You have to read today's arti\xe2\x80\xa6 https://t.co/pcoBFamnw0""",want know most important features Samsung Galaxy Note have read today arti,Products,
9/22/2019 1:59,b'The Cheerble smart toy will keep your pet.... #samsung #technology #informationtechnology https://t.co/SVa5oDinSf https://t.co/JKt2jcgMUS',Cheerble smart will keep your #samsung #technology #informationtechnology,News,
9/22/2019 1:36,b'Samsung Galaxy S8 Cracked Screen Glass Repair Replacement Mail In Service   ( 666 Watch count)   #Samsung  #Galaxy  https://t.co/AzMI482Krt',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung #Galaxy,CustomerService,
9/22/2019 1:18,b'Future Proof FutureProofN Follow us for the latest news #samsung Samsung asks users to be extra careful with the Ga\xe2\x80\xa6 https://t.co/LQK9CIx7jA',Future Proof FutureProofN Follow latest news #samsung Samsung asks users extra careful with,News,
9/22/2019 0:49,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/QjnOLgeXRF',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/22/2019 0:19,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 788 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/iVBnNv4YOn',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/21/2019 23:32,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/92miRW7cbs',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/21/2019 23:12,"b'Great idea, great ad #Samsung launches cell phone for #deafblind\nhttps://t.co/iIyMV7I2ot'",Great idea great #Samsung launches cell phone #deafblind nhttps iIyMV,News,
9/21/2019 22:56,b'Visit for latest prices of Mobile Phones in pakistan https://t.co/wJ8Gd0n1NJ #mobilephone #mobile #price #pakistan\xe2\x80\xa6 https://t.co/k4YqU07L41',Visit latest prices Mobile Phones pakistan,Price,
9/21/2019 22:50,b'AKG 3.5mm Wired Stereo Earphones In-Ear Noise-Reducing Earbuds For Samsung Galaxy S8/S8+\nPrice:US $6.99\nGet it now&gt;\xe2\x80\xa6 https://t.co/8sizrd5XGG',Wired Stereo Earphones Noise Reducing Earbuds Samsung Galaxy nPrice nGet,Price,
9/21/2019 22:11,b'i took the plunge to upgrade my mobile to Note 10+ #YoLO \n\n#Samsung \xf0\x9f\x98\x8a',took plunge upgrade mobile Note #YoLO n#Samsung,Products,
9/21/2019 21:19,b'Samsung S9 repair #Samsung https://t.co/MBknQAV10i',Samsung repair #Samsung,CustomerService,
9/21/2019 21:12,b'Just upgraded from my galaxy 9+ to the note 10+... what a huge screen lol... amazing camera. Very fast.. so far very pleased... #Samsung',Just upgraded from galaxy note what huge screen amazing camera Very fast very pleased #Samsung,Products,
9/21/2019 20:23,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/R6r8jcBc8p',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/21/2019 20:13,b'?It should come with an iron? ? The funniest #samsung Galaxy Fold burns. #technews https://t.co/TpDbdtxhYT https://t.co/zcyVbZ0Xpp',should come with iron funniest #samsung Galaxy Fold burns #technews,News,
9/21/2019 20:01,b'#Samsung Galaxy A40s Spec and Price https://t.co/toNE6kGSDC #review #samsunggalaxy #specification',#Samsung Galaxy Spec Price,Price,
9/21/2019 20:01,b'#Samsung Galaxy A10s Specs and Price https://t.co/pPns4YKkz8 #samsungalaxy10 #samsunggalaxy',#Samsung Galaxy Specs Price,Price,
9/21/2019 19:44,b'Samsung Galaxy A10s price in Pakistan:\nhttps://t.co/sXmZiGayWA\n\n#Samsung #A10s #Pakistan',Samsung Galaxy price Pakistan nhttps sXmZiGayWA n#Samsung #Pakistan,Price,
9/21/2019 19:43,b'Watch out Samsung Galaxy A10s price in Qatar:\nhttps://t.co/LQXPnKUrrU\n\n#Samsung #A10s #Qatar @SamsungMobile',Watch Samsung Galaxy price Qatar nhttps LQXPnKUrrU n#Samsung #Qatar,Price,
9/21/2019 19:42,b'Here is Samsung Galaxy A10s price in Oman:\nhttps://t.co/ICbOj8Tvx4\n\n#Samsung #A10s #Oman @SamsungMobile',Here Samsung Galaxy price Oman nhttps ICbOj n#Samsung #Oman,Price,
9/21/2019 19:40,b'Samsung Galaxy A10s price in Malaysia:\nhttps://t.co/qvOU65kRhz\n\n#Samsung #A10s #Malaysia @SamsungMalaysia',Samsung Galaxy price Malaysia nhttps qvOU kRhz n#Samsung #Malaysia,Price,
9/21/2019 19:39,b'Samsung Galaxy A10s price in Philippines:\nhttps://t.co/t3a9vL1d9k\n\n#Philippines #Samsung #A10s @samsungph',Samsung Galaxy price Philippines nhttps n#Philippines #Samsung,Price,
9/21/2019 19:33,b'Find here Samsung Galaxy A70 price in Australia:\nhttps://t.co/QoTETz3qoK\n\n#Samsung #SamsungGalaxy #A70 #Australia @SamsungAU',Find here Samsung Galaxy price Australia nhttps QoTETz n#Samsung #SamsungGalaxy #Australia,Price,
9/21/2019 19:32,b'Watch Samsung Galaxy A50 price in Australia along with specs: https://t.co/KzKWiZBpKE\n\n#Australia #Samsung #A50 @SamsungAU',Watch Samsung Galaxy price Australia along with specs,Price,
9/21/2019 19:15,"b""#Samsung if you want my continued business please don't go woke. #Family #HuffPost #LGBTQ #MAGA #InfoWars https://t.co/zVmttlvHfB""",#Samsung want continued business please woke #Family #HuffPost #LGBTQ #MAGA #InfoWars,News,
9/21/2019 19:11,"b'I tried the Night mode feature of the GalaxyA70\xf0\x9f\x93\xb1, and this pictures came out nice,\nLeft- Normal camera mode\nRight -\xe2\x80\xa6 https://t.co/lIHfMLJvIC'",tried Night mode feature GalaxyA this pictures came nice nLeft Normal camera mode nRight,Products,
9/21/2019 18:39,"b""OnePlus 7T Beats Samsung's Note 10 With Two Features - Forbes \nhttps://t.co/1LvrC6kYIK  #OnePlus #Samsung #Apple\xe2\x80\xa6 https://t.co/niCod0oSRf""",OnePlus Beats Samsung Note With Features Forbes nhttps LvrC kYIK #OnePlus #Samsung #Apple,Products,
9/21/2019 18:37,"b'Nervous to apply for a job like ""Retail Sales-Samsung Electronics"" at Samsung Electronics? Apply even if you\'re not\xe2\x80\xa6 https://t.co/T96YXpdfrF'",Nervous apply like Retail Sales Samsung Electronics Samsung Electronics Apply even,Price,
9/21/2019 18:02,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Essentials E30 i3-7020U 4GB 1TB - R$ 1.559,90  #Samsung #notebook #informatica https://t.co/gCqy0tKtvU'",#promo #oferta Notebook Samsung Essentials #Samsung #notebook #informatica,News,
9/21/2019 17:58,b'#Samsung IMEI Repair Remotely* \nInstant Work by USB \xf0\x9f\x94\x9b\n*All Model CPID IMEI Repair \n*All model unlock \n*Samsung MDM/\xe2\x80\xa6 https://t.co/0MDUBLG86b',#Samsung IMEI Repair Remotely nInstant Work Model CPID IMEI Repair model unlock Samsung,CustomerService,
9/21/2019 17:41,b'why cannot I save all my apps &amp; info and backup with #samsung cloud? #wtf only authorized Samsung apps and data \xf0\x9f\xa4\xac',cannot save apps info backup with #samsung cloud #wtf only authorized Samsung apps data,News,
9/21/2019 17:35,b'#Samsung Galaxy A40s Spec and Price https://t.co/BJ00b2VJbw #review #samsunggalaxy #specification',#Samsung Galaxy Spec Price,Price,
9/21/2019 17:35,b'#Samsung Galaxy A10s Specs and Price https://t.co/ALUGdfviKg #samsungalaxy10 #samsunggalaxy',#Samsung Galaxy Specs Price,Price,
9/21/2019 17:30,b'#Redmi8A price &amp; specifications\xf0\x9f\x92\xaf\n.\n.\n.\n.\n.\n.\n.\n#Redmi\xc2\xa0#RedmiNote8pro\xc2\xa0#redmik20pro #redminote8 #Note8Pro #Note8\xc2\xa0\xe2\x80\xa6 https://t.co/FbLV4rqDoU',#Redmi price specifications n#Redmi #RedmiNote #redmik #redminote #Note #Note,Price,
9/21/2019 17:23,b'#technology #busines #Samsung Galaxy A40s Spec and Price: Samsung recently announced the\xe2\x80\xa6 https://t.co/jhKmmhLtWr',#technology #busines #Samsung Galaxy Spec Price Samsung recently announced,Price,
9/21/2019 17:23,"b'#technology #busines #Samsung Galaxy A10s Specs and Price: Without hesitation, most of us\xe2\x80\xa6 https://t.co/72EzGIXE2B'",#technology #busines #Samsung Galaxy Specs Price Without hesitation most,Price,
9/21/2019 16:55,b'\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa4\xf0\x9f\x92\xa4\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5AFFORDABLE PRICE ANNIVERSARY\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa4\xf0\x9f\x92\xa4\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5call WhatsApp 0752323995 0789982628\n490k last price for 32inch flat screen\xe2\x80\xa6 https://t.co/m4SDw5I2eO',AFFORDABLE PRICE ANNIVERSARY call WhatsApp last price inch flat screen,Price,
9/21/2019 16:33,"b'Can you recommend anyone for this #Sales job in Visalia, CA? Click the link in our bio to see it and more. Retail S\xe2\x80\xa6 https://t.co/0h3LV62ylg'",recommend anyone this #Sales Visalia Click link more Retail,Price,
9/21/2019 16:11,"b'#promo\xc3\xa7\xc3\xa3o #oferta  [AME por 1259,30] Notebook Samsung Flash F30 Intel - R$ 1.799,00  #Samsung #notebook #informatica https://t.co/m1VYCAyONg'",#promo #oferta Notebook Samsung Flash Intel #Samsung #notebook #informatica,News,
9/21/2019 15:55,b'Samsung to launching Galaxy A70s this month with a 64MP camera update\n@Samsung #Samsung #GalaxyA70s #64MPCamera\xe2\x80\xa6 https://t.co/otKDRAQ5c0',Samsung launching Galaxy this month with camera update #Samsung #GalaxyA MPCamera,News,
9/21/2019 15:25,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/G07E6058Uw',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/21/2019 15:00,b'@gyaigyimii They are just steal demma features from Android #Samsung',They just steal demma features from Android #Samsung,Products,
9/21/2019 14:53,b'@SamsungMobileSA The camera module on ALL Galaxy Note 9s are faulty with the current firmware (June) resulting in v\xe2\x80\xa6 https://t.co/dsT9uZEbyR',camera module Galaxy Note faulty with current firmware June resulting,CustomerService,
9/21/2019 14:08,b'\xe2\x96\xa0 #cryptoworldnews \xe2\x96\xa0\xc2\xa0 20$\n\nhttps://t.co/tPUyNfR4QJ\n\n\xe2\x96\xa0100 #CWN\xc2\xa0 \xc2\xa0per ref+50\n\n#airdrop #bounty #btc #eth #samsung\xe2\x80\xa6 https://t.co/OnI8C2VDpy',#cryptoworldnews nhttps tPUyNfR #CWN n#airdrop #bounty #btc #eth #samsung,News,
9/21/2019 13:00,b'#JustSmile #Celebrity #photography #GOT #Nyc \n\n active stylus touch pen\n\nMore info ; https://t.co/fgY6o8HoiS\xe2\x80\xa6 https://t.co/r8OMzS10IX',#JustSmile #Celebrity #photography #GOT #Nyc active stylus touch nMore info,News,
9/21/2019 12:38,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/UEL0B7c3i8',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/21/2019 12:15,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Expert X40 i5-8265U 8GB RAM 1TB - R$ 2.156,43  #Samsung #notebook #informatica https://t.co/RiwHQ6SPFX'",#promo #oferta Notebook Samsung Expert #Samsung #notebook #informatica,News,
9/21/2019 10:56,b'Do you know Who is leading the cellphone market in 2nd quarter of 2019 worldwide ? \n#CellPhone #Customers #mobile\xe2\x80\xa6 https://t.co/MDrCwqN9Ab',know leading cellphone market quarter worldwide n#CellPhone #Customers #mobile,CustomerService,
9/21/2019 10:33,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/ZsQm51wubm',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/21/2019 9:30,b'Samsung Galaxy A70s support page goes live in India\nhttps://t.co/Y0ZsMnCPGV\n.\n.\n.\n#PhoneBatao #News #Samsung\xe2\x80\xa6 https://t.co/gqKrW0tMc8',Samsung Galaxy support page goes live India nhttps ZsMnCPGV n#PhoneBatao #News #Samsung,News,
9/21/2019 9:13,"b'Another stunner from @SamsungUK. Early impressions are very good. The AoD is bright enough, which is key for me. Ba\xe2\x80\xa6 https://t.co/nTvPVZp7hl'",Another stunner from Early impressions very good bright enough which,Recommendation,
9/21/2019 8:48,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 789 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/w2L1Yl1HD3',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/21/2019 7:31,"b""Empty brand loyalty euphoria in #Australia, while #Apple sales sink in face of king #Samsung and China's big guns,\xe2\x80\xa6 https://t.co/fqW7SuHidy""",Empty brand loyalty euphoria #Australia while #Apple sales sink face king #Samsung China guns,Price,
